"Playlist Date","Playlist Title","DJ ID","DJ Name",Date,Artist,Song,Release,Duration,ISRC,Released
"Sep 1, 2022","FM:Bed Bugs",164729,"Nathan Steighner","Sep 1, 2022","Cocteau Twins","Those Eyes, That Mouth","Lullabies to Violaine, Vol. One",3:38,GBAFL8600057,2005
"Sep 1, 2022","FM:Bed Bugs",164729,"Nathan Steighner","Sep 1, 2022","Fleetwood Mac","Only Over You (2016 Remastered)","Mirage (Remastered)",4:10,USRH11602318,2016
"Sep 1, 2022","FM:Bed Bugs",164729,"Nathan Steighner","Sep 1, 2022",Broadcast,"The Book Lovers","Work and Non Work",4:50,GBBPW9700053,1996
"Sep 1, 2022",FM:GASLIT,164838,"Molly Szymanski","Sep 1, 2022","Beastie Boys",Intergalactic,"Hello Nasty",3:51,USCA29800190,1998
"Sep 1, 2022",FM:GASLIT,164838,"Molly Szymanski","Sep 1, 2022",Beck,"Soul Suckin' Jerk - Reject",1994-01-01,6170:26,,
"Sep 1, 2022","DIG:Nervous Child Collective",164925,"Nervous Child Collection","Sep 1, 2022","Maggie Rogers",Symphony,Surrender,5:11,USUG12106677,2022
"Sep 1, 2022",FM:GASLIT,164838,"Molly Szymanski","Sep 1, 2022","Ice Cube","It Was A Good Day",1992-11-17,4359:56,,
"Sep 1, 2022","DIG:Nervous Child Collective",164925,"Nervous Child Collection","Sep 1, 2022","Maggie Rogers",Honey,Surrender,3:42,USUG12106676,2022
"Sep 1, 2022",FM:GASLIT,164838,"Molly Szymanski","Sep 1, 2022","Del The Funky Homosapien",Mistadobalina,2004-02-10,4338:26,,
"Sep 1, 2022",FM:GASLIT,164838,"Molly Szymanski","Sep 1, 2022","Canibus,Biz Markie","Shove This Jay-Oh-Bee",1999-02-16,4354:53,,
"Sep 1, 2022","DIG:Nervous Child Collective",164925,"Nervous Child Collection","Sep 1, 2022","Maggie Rogers",Shatter,Surrender,3:41,USUG12106673,2022
"Sep 1, 2022","DIG:Nervous Child Collective",164925,"Nervous Child Collection","Sep 1, 2022","Maggie Rogers","Anywhere With You",Surrender,4:57,USUG12106670,2022
"Sep 1, 2022",FM:GASLIT,164838,"Molly Szymanski","Sep 1, 2022",R.E.M.,"(Don't Go Back To) Rockville",1984-01-01,4551:06,,
"Sep 1, 2022",FM:GASLIT,164838,"Molly Szymanski","Sep 1, 2022","Lou Reed","Don't Talk to Me About Work",1983-03-01,2188:00,,
"Sep 1, 2022","DIG:Nervous Child Collective",164925,"Nervous Child Collection","Sep 1, 2022","Maggie Rogers","That's Where I Am",Surrender,4:13,USUG12106668,2022
"Sep 1, 2022",FM:GASLIT,164838,"Molly Szymanski","Sep 1, 2022","Duran Duran","Hungry Like the Wolf - 2009 Remaster",1982-05-10,3677:06,,
"Sep 1, 2022","DIG:Nervous Child Collective",164925,"Nervous Child Collection","Sep 1, 2022","Maggie Rogers",Overdrive,Surrender,3:15,USUG12106667,2022
"Sep 1, 2022",FM:GASLIT,164838,"Molly Szymanski","Sep 1, 2022",Loverboy,"Working for the Weekend",1981,3683:20,,
"Sep 1, 2022","FM:insufferable art house cinema soundtrack",162956,"Aidan Appelson","Sep 1, 2022","Kitty Craft",Faultered,"Mew (1996-2004)",3:07,QZHN42221355,2022
"Sep 1, 2022","FM:insufferable art house cinema soundtrack",162956,"Aidan Appelson","Sep 1, 2022","Caroline Loveglow",Zenosyne,Strawberry,3:27,QZS7J2146330,2022
"Sep 1, 2022","DIG:The girl playlist",164954,"Molly Williams","Sep 1, 2022",Nico,"The Fairest of the Seasons","Chelsea Girl",4:11,USF096625380,2012
"Sep 1, 2022","DIG:The girl playlist",164954,"Molly Williams","Sep 1, 2022","Sidney Gish","I Eat Salads Now","No Dogs Allowed",1:59,QZAPG1807819,2018
"Sep 1, 2022","FM:insufferable art house cinema soundtrack",162956,"Aidan Appelson","Sep 1, 2022",Cryogeyser,"Too Much","Love Is Land",2:35,QMBZ92089215,2020
"Sep 1, 2022","FM:insufferable art house cinema soundtrack",162956,"Aidan Appelson","Sep 1, 2022","Moon Tide Gallery","Sex VHS","Good Boy - EP",3:28,QZDA52211101,2022
"Sep 1, 2022","DIG:The girl playlist",164954,"Molly Williams","Sep 1, 2022","Courtney Barnett","Crippling Self Doubt and a General Lack of Confidence","Tell Me How You Really Feel",2:48,GBX721700215,2018
"Sep 1, 2022","DIG:The girl playlist",164954,"Molly Williams","Sep 1, 2022","Carole King",Beautiful,Tapestry,3:08,USSM17100515,1971
"Sep 1, 2022","FM:insufferable art house cinema soundtrack",162956,"Aidan Appelson","Sep 1, 2022","my bloody valentine","don't ask why","ep's 1988-1991 and rare tracks",4:04,GBARL0800259,2012
"Sep 1, 2022","DIG:The girl playlist",164954,"Molly Williams","Sep 1, 2022","Ani DiFranco","Little Plastic Castle","Little Plastic Castle",4:04,USRB49800012,1998
"Sep 1, 2022","FM:insufferable art house cinema soundtrack",162956,"Aidan Appelson","Sep 1, 2022","Pale Saints",Porpoise,"Flesh Balloon - EP",6:02,GBAFL9100115,1991
"Sep 1, 2022","DIG:The girl playlist",164954,"Molly Williams","Sep 1, 2022","Fiona Apple","Extraordinary Machine","Extraordinary Machine",3:44,USSM10504580,2005
"Sep 1, 2022","DIG:The girl playlist",164954,"Molly Williams","Sep 1, 2022","Lucinda Williams","Can't Let Go","Car Wheels On a Gravel Road",3:29,USMR19889012,1998
"Sep 1, 2022","DIG:The girl playlist",164954,"Molly Williams","Sep 1, 2022","The Regrettes","Dress Up","How Do You Love?",2:50,USWB11900789,2019
"Sep 1, 2022","FM:insufferable art house cinema soundtrack",162956,"Aidan Appelson","Sep 1, 2022","Saâda Bonaire","More Women","Saâda Bonaire",5:10,SEYOK1832284,2013
"Sep 1, 2022","DIG:The girl playlist",164954,"Molly Williams","Sep 1, 2022",Sleater-Kinney,"Modern Girl","The Woods (Bonus Track Version)",3:01,USSUB0567005,2005
"Sep 1, 2022","FM:Das Kapital",165005,,"Sep 1, 2022","No Doubt","Just a Girl","The Singles 1992-2003",3:26,USIR19500272,2003
"Sep 1, 2022","FM:Das Kapital",165005,,"Sep 1, 2022",Faces,"Ooh La La","1970-1975: You Can Make Me Dance, Sing or Anything...",3:33,USWB11400861,2015
"Sep 1, 2022","FM:Das Kapital",165005,,"Sep 1, 2022",Hozier,"Someone New",Hozier,3:43,USSM11405188,2013
"Sep 1, 2022","FM:insufferable art house cinema soundtrack",162956,"Aidan Appelson","Sep 1, 2022","Bailey's Nervous Kats","First Love","The Nervous Kats",2:20,USCW61705703,2017
"Sep 1, 2022","FM:Das Kapital",165005,,"Sep 1, 2022","Fleetwood Mac",Rhiannon,"Fleetwood Mac",4:10,USWB11103107,1975
"Sep 1, 2022","FM:Das Kapital",165005,,"Sep 1, 2022","The Presidents of the United States of America",Peaches,"The Presidents of the United States of America (10th Anniversary Edition)",2:52,US35G0400026,2004
"Sep 1, 2022","FM:Das Kapital",165005,,"Sep 1, 2022",Sublime,"40oz to Freedom","Greatest Hits",3:03,USGA19244445,1999
"Sep 1, 2022","FM:Das Kapital",165005,,"Sep 1, 2022","Violent Femmes","Blister in the Sun","Add It Up (1981-1993)",2:24,GBAAP0000838,1993
"Sep 1, 2022","FM:Das Kapital",165005,,"Sep 1, 2022","Phantom Planet","California (Demo)","California - EP",3:15,USSM10210465,2001
"Sep 1, 2022","FM:Das Kapital",165005,,"Sep 1, 2022","Foo Fighters",Everlong,"Greatest Hits",4:10,USRW29600011,2009
"Sep 1, 2022","FM:Das Kapital",165005,,"Sep 1, 2022",Weezer,"Say It Ain't So","Blue / Green / Red",4:19,USGF19962907,2009
"Sep 1, 2022","FM:Das Kapital",165005,,"Sep 1, 2022",Prude,"With Her","Moral Remainder - EP",2:34,QZHN32258937,2022
"Sep 1, 2022","DIG:The girl playlist",164954,"Molly Williams","Sep 1, 2022","Big Thief",Certainty,"Dragon New Warm Mountain I Believe In You",3:07,GBAFL2100210,2022
"Sep 1, 2022","FM:Das Kapital",165005,,"Sep 1, 2022",Her's,Marcel,"Songs of Her's",3:08,GBYEJ1100253,2016
"Sep 1, 2022","FM:Das Kapital",165005,,"Sep 1, 2022",24thankyou,Cowboy,"Cowboy - Single",2:22,,2022
"Sep 1, 2022","FM:insufferable art house cinema soundtrack",162956,"Aidan Appelson","Sep 1, 2022",Fishmans,"Wasurechau Hitotoki (Live At Shinjuku Liquid Room, 1996)","Wakainagaramo Rekishi Ari 1996.3.2 @ Shinjuku Liquid Room",6:10,JPPO02103558,2021
"Sep 1, 2022","DIG:The girl playlist",164954,"Molly Williams","Sep 1, 2022","Carly Simon",Anticipation,Anticipation,3:22,USEE11400438,1971
"Sep 1, 2022","DIG:The girl playlist",164954,"Molly Williams","Sep 1, 2022","Dolly Parton","Gonna Hurry (As Slow As I Can) [Demo]",Dolly,1:43,USSM10904514,2009
"Sep 1, 2022","FM:insufferable art house cinema soundtrack",162956,"Aidan Appelson","Sep 1, 2022",Evinha,"Esperar pra Ver","Mr. Bongo Record Club, Vol. 1",2:08,GBCLQ1600268,2016
"Sep 1, 2022","DIG:The girl playlist",164954,"Molly Williams","Sep 1, 2022","the breeders","Drivin' On 9","Last Splash",3:22,GBAFL9300122,1993
"Sep 1, 2022","FM:insufferable art house cinema soundtrack",162956,"Aidan Appelson","Sep 1, 2022","Virna Lindt","Underwater Boy",Shiver,6:19,GBHBR0402917,1983
"Sep 1, 2022","DIG:The girl playlist",164954,"Molly Williams","Sep 1, 2022",Tacocat,"I Love Seattle","Lost Time",2:36,USHF31609503,2016
"Sep 1, 2022","DIG:The girl playlist",164954,"Molly Williams","Sep 1, 2022","Sampa the Great","Energy (feat. Nadeem Din-Gabisi)","Energy (feat. Nadeem Din-Gabisi) - Single",4:59,FR96X1891076,2018
"Sep 1, 2022","FM:insufferable art house cinema soundtrack",162956,"Aidan Appelson","Sep 1, 2022",Antena,"Seaside Weekend","Camino del Sol",3:18,USTC10607747,1982
"Sep 1, 2022","FM:Popcorn Radio",165477,Hana,"Sep 1, 2022","Massive Attack",Karmacoma,"Bite Size Massive Attack - EP",5:14,GBAAA0600007,2006
"Sep 1, 2022","FM:Popcorn Radio",165477,Hana,"Sep 1, 2022","Chyi Chin","si mu de ren",,,,
"Sep 1, 2022","FM:Popcorn Radio",165477,Hana,"Sep 1, 2022","Marianne Faithfull","Go Away from My World","Come and Stay with Me: The UK 45's 1964-1969",2:34,USA171850070,2018
"Sep 1, 2022","FM:Popcorn Radio",165477,Hana,"Sep 1, 2022","Zhou Xuan","Age of Bloom (Hua Yang de Nianhua)","Famous Chinese Musicians: Zhou Xuan (Zhong Hua Ge Tan Min Ren Bai Ji Zhen Cang Ban: Zhou Xuan)",3:07,CNA010438610,2007
"Sep 1, 2022","FM:Popcorn Radio",165477,Hana,"Sep 1, 2022","shirley kwan","Forget Him",,,,
"Sep 1, 2022","FM:Popcorn Radio",165477,Hana,"Sep 1, 2022","The Flying Pickets","Only You",,,,
"Sep 1, 2022","FM:Popcorn Radio",165477,Hana,"Sep 1, 2022","Frankie Chan and Roel A. Garcia","FALLEN ANGELS 墮落天使 (OST) - 01 - First Killing (Karmacoma)",,,,
"Sep 1, 2022","FM:Popcorn Radio",165477,Hana,"Sep 1, 2022","Laurie Anderson","Speak My Language",,,,
"Sep 1, 2022","FM:Popcorn Radio",165477,Hana,"Sep 1, 2022","Faye Wong",Dream,,,,
"Sep 1, 2022","Reference Referee",164685,"Josh Tuttelman","Sep 1, 2022",Maktub,"You Can't Hide",Khronos,3:30,TCABO1366728,2002
"Sep 1, 2022","Reference Referee",164685,"Josh Tuttelman","Sep 1, 2022","The Relatives","Things Are Changing","The Electric Word",3:52,USY1R1230901,2013
"Sep 1, 2022","Reference Referee",164685,"Josh Tuttelman","Sep 1, 2022","Tower Of Power","Squib Cakes","Back to Oakland",7:39,USWB10000634,1974
"Sep 1, 2022","Reference Referee",164685,"Josh Tuttelman","Sep 1, 2022","David Axelrod","Get Up Off Your Knees","Heavy Axe",3:38,USC4R2003592,2020
"Sep 1, 2022","Reference Referee",164685,"Josh Tuttelman","Sep 1, 2022","Black Joe Lewis & The Honeybears","Booty City",Scandalous,2:41,USUM71029298,2011
"Sep 1, 2022","Reference Referee",164685,"Josh Tuttelman","Sep 1, 2022","Carl Denson","Sure Shot","New Ammo",,,
"Sep 1, 2022","Reference Referee",164685,"Josh Tuttelman","Sep 1, 2022","Jeremy Steig","Howlin' For Judy",Anour,,,
"Sep 1, 2022","FM:Flavor of the Week",164801,"Julia Parker","Sep 1, 2022","Penguin Prison","Do Me Like That","Turn It Up - EP",3:15,GBKPL1897185,2017
"Sep 1, 2022","Reference Referee",164685,"Josh Tuttelman","Sep 1, 2022","Beastie Boys","Sure Shot","Ill Communication",3:20,USCA29400046,1994
"Sep 1, 2022","Reference Referee",164685,"Josh Tuttelman","Sep 1, 2022","Cage the Elephant","Ain't No Rest for the Wicked","Cage The Elephant",2:55,GBGLM0700133,2008
"Sep 1, 2022","Reference Referee",164685,"Josh Tuttelman","Sep 1, 2022","Young MC","Bust A Move","Stone Cold Rhymin'",4:24,USA370507645,1989
"Sep 1, 2022","Reference Referee",164685,"Josh Tuttelman","Sep 1, 2022",Salt-N-Pepa,Shoop,"20th Century Masters - The Millennium Collection: The Best of Salt-N-Pepa",4:07,USWWW0126118,2008
"Sep 1, 2022","Reference Referee",164685,"Josh Tuttelman","Sep 1, 2022","The Black Crowes","Hard To Handle","Shake Your Money Maker",3:08,USSM19000343,1990
"Sep 1, 2022","Reference Referee",164685,"Josh Tuttelman","Sep 1, 2022",Sublime,"What I Got",Sublime,3:02,USGA19649262,2016
"Sep 1, 2022","FM:Flavor of the Week",164801,"Julia Parker","Sep 1, 2022",R.E.M.,"Shiny Happy People","Out of Time (2016 Remaster)",3:46,USC4R1605377,2016
"Sep 1, 2022","FM:Flavor of the Week",164801,"Julia Parker","Sep 1, 2022","Burna Boy","Last Last","Love, Damini",2:52,USAT22204901,2022
"Sep 1, 2022","FM:Flavor of the Week",164801,"Julia Parker","Sep 1, 2022","Boney M.","Rasputin (Single Version)","Boney M.",4:26,DED167800002,1998
"Sep 1, 2022","FM:Flavor of the Week",164801,"Julia Parker","Sep 1, 2022","Arlo Parks",Softly,"Softly - Single",3:09,GBKZV2200001,2022
"Sep 1, 2022","FM:Flavor of the Week",164801,"Julia Parker","Sep 1, 2022",alt-J,Tessellate,"An Awesome Wave",3:01,GBZUZ1200066,2012
"Sep 1, 2022","FM:Flavor of the Week",164801,"Julia Parker","Sep 1, 2022","Fleetwood Mac","I Don't Want to Know",Rumours,3:15,USWB19900185,1977
"Sep 1, 2022","FM:Flavor of the Week",164801,"Julia Parker","Sep 1, 2022","Liz Phair","Big Tall Man",Whitechocolatespaceegg,3:49,USMA39800002,1998
"Sep 1, 2022","FM:Flavor of the Week",164801,"Julia Parker","Sep 1, 2022","Lauryn Hill","I Used to Love Him (feat. Mary J. Blige)","The Miseducation of Lauryn Hill",5:40,USSM19803109,1998
"Sep 1, 2022","FM:Flavor of the Week",164801,"Julia Parker","Sep 1, 2022","Between Friends",affection,"we just need some time together - EP",3:55,USQX91800782,2018
"Sep 1, 2022","FM:Flavor of the Week",164801,"Julia Parker","Sep 1, 2022","Eddie Benjamin",Weatherman,"Weatherman - Single",2:26,USSM12109590,2022
"Sep 1, 2022","FM:Flavor of the Week",164801,"Julia Parker","Sep 1, 2022",Gorillaz,"Dirty Harry","Demon Days",3:44,GBAYE1400421,2014
"Sep 1, 2022","FM:Flavor of the Week",164801,"Julia Parker","Sep 1, 2022","The Fratellis","Chelsea Dagger","Costello Music",3:35,GBUM70601571,2006
"Sep 1, 2022","FM:Flavor of the Week",164801,"Julia Parker","Sep 1, 2022",Beyoncé,"BREAK MY SOUL","July 29, 2022",4:38,,
"Sep 1, 2022","FM: hyphen",164798,sab,"Sep 1, 2022","Tyler James Williams","Don't Run Away (feat. IM5)","Let It Shine (Original Soundtrack)",2:56,USWD11262783,2012
"Sep 1, 2022","FM: hyphen",164798,sab,"Sep 1, 2022","Sterling Knight & Stubby",Hero,"StarStruck (Original Soundtrack)",3:17,USWD10937504,2010
"Sep 1, 2022","FM: hyphen",164798,sab,"Sep 1, 2022",PinkPantheress,"All my friends know (Anz Remix)","to hell with it (Remixes)",5:11,GBAYE2101782,2022
"Sep 1, 2022","FM: hyphen",164798,sab,"Sep 1, 2022",Mallrat,"Wish On An Eyelash","Butterfly Blue",0:59,AU2DY2100510,2022
"Sep 1, 2022",FM:Girlypop!,164712,"Willow Morrissey","Sep 1, 2022","Team Dresch","What Can a Lover Do?","Choices, Chances, Changes: Singles & Comptracks 1994-2000",1:59,USVJJ1917708,
"Sep 1, 2022",FM:Girlypop!,164712,"Willow Morrissey","Sep 1, 2022","Bikini Kill","For Tammy Rae","Pussy Whipped",3:34,USKRS0321812,2012
"Sep 1, 2022",FM:Girlypop!,164712,"Willow Morrissey","Sep 1, 2022",Bratmobile,"Pagan Baby","Girls Get Busy",2:09,USA371597915,2002
"Sep 1, 2022",FM:Girlypop!,164712,"Willow Morrissey","Sep 1, 2022","Heavens to Betsy",axemen,Calculated,4:19,USKRS0322207,
"Sep 1, 2022",FM:Girlypop!,164712,"Willow Morrissey","Sep 1, 2022","The Coathangers","Make It Right","Nosebleed Weekend",3:01,US33X1614305,2016
"Sep 1, 2022",FM:Girlypop!,164712,"Willow Morrissey","Sep 1, 2022",Tacocat,"Men Explain Things to Me","Lost Time",1:57,USHF31609509,2016
"Sep 1, 2022",FM:Girlypop!,164712,"Willow Morrissey","Sep 1, 2022","The Julie Ruin","Just My Kind","Run Fast",3:52,US35U1360303,2013
"Sep 1, 2022",FM:Girlypop!,164712,"Willow Morrissey","Sep 1, 2022",Childbirth,"Tech Bro","Women's Rights",2:07,US33X1514003,2015
"Sep 1, 2022",FM:Girlypop!,164712,"Willow Morrissey","Sep 1, 2022","Potty Mouth","Cherry Picking","Potty Mouth - EP",3:02,USAT21502479,2015
"Sep 1, 2022",FM:Girlypop!,164712,"Willow Morrissey","Sep 1, 2022","Skinny Girl Diet","Ideal Woman","Ideal Woman",2:39,GBVW41800023,2018
"Sep 1, 2022",FM:Girlypop!,164712,"Willow Morrissey","Sep 1, 2022",Slutever,1994,1994,,,
"Sep 1, 2022",FM:Girlypop!,164712,"Willow Morrissey","Sep 1, 2022","Caroline Rose","More of the Same",Loner,4:09,US27Q1841701,2018
"Sep 1, 2022",FM:Girlypop!,164712,"Willow Morrissey","Sep 1, 2022","Le Tigre",Phanta,"Le Tigre",3:15,GBBKT9900057,1999
"Sep 1, 2022",FM:Girlypop!,164712,"Willow Morrissey","Sep 1, 2022","The Breeders","Buffy Theme","Son of Three - Single",1:14,GBAFL0200021,2002
"Sep 1, 2022",FM:Girlypop!,164712,"Willow Morrissey","Sep 1, 2022","Liz Phair","Mesmerizing (Remastered)","Exile In Guyville",3:56,USMTD1810603,1993
"Sep 1, 2022",FM:Girlypop!,164712,"Willow Morrissey","Sep 1, 2022",Pavement,Stereo,"Brighten the Corners",3:07,USMTD9719701,1997
"Sep 1, 2022","FM:Das Kapital",165005,,"Sep 1, 2022","Sophie Mitchell","Your Other One (feat. New World Vulture)","Your Other One (feat. New World Vulture) - Single",4:09,QZNWU2103274,2021
"Sep 1, 2022","FM:Das Kapital",165005,,"Sep 1, 2022",Nirvana,"In Bloom",Nevermind,4:15,USGF19942502,2011
"Aug 31, 2022","FM:The Old All Told",167320,Katarina,"Sep 1, 2022",Bread,"Everything I Own","Baby I'm a Want You",3:07,USEE10000092,1972
"Aug 31, 2022","FM:the deep genre dive (twee pop)",164966,"connor mayers","Aug 31, 2022","Beat Happening",Godsend,"You Turn Me On",9:28,USK110400707,1992
"Aug 31, 2022","FM:the deep genre dive (twee pop)",164966,"connor mayers","Aug 31, 2022","The Softies","Tracks and Tunnels","Winter Pageant",3:20,USK110406105,1997
"Aug 31, 2022","FM:the deep genre dive (twee pop)",164966,"connor mayers","Aug 31, 2022","Allo Darlin'","Heartbeat Chilli","Allo Darlin'",4:19,GBFSU1009005,2010
"Aug 31, 2022","FM:the deep genre dive (twee pop)",164966,"connor mayers","Aug 31, 2022","Sidney Gish","Sin Triangle","No Dogs Allowed",4:28,QZAPG1807813,2018
"Aug 31, 2022","FM:the deep genre dive (twee pop)",164966,"connor mayers","Aug 31, 2022",Heavenly,"Hearts and Crosses","Atta Girl - EP",4:02,GBMFU0600209,1993
"Aug 31, 2022","FM:the deep genre dive (twee pop)",164966,"connor mayers","Aug 31, 2022","The Field Mice","Let's Kiss and Make Up",Snowball,6:14,GBMFU0600273,1989
"Aug 31, 2022","FM:the deep genre dive (twee pop)",164966,"connor mayers","Aug 31, 2022",Blueboy,"The Joy of Living",Unisex,4:31,GBMFU0600464,1994
"Aug 31, 2022","FM:the deep genre dive (twee pop)",164966,"connor mayers","Aug 31, 2022","Marine Girls","A Place In the Sun","Lazy Ways / Beach Paty",2:33,GBBLY8200212,1983
"Aug 31, 2022","FM:the deep genre dive (twee pop)",164966,"connor mayers","Aug 31, 2022","Camera Obscura","Lloyd, I'm Ready to Be Heartbroken","Let's Get Out of This Country",3:50,ES6640500198,2006
"Aug 31, 2022","FM:the deep genre dive (twee pop)",164966,"connor mayers","Aug 31, 2022","Belle and Sebastian","Like Dylan In the Movies","If You're Feeling Sinister",4:14,GBCAX9600104,1998
"Aug 31, 2022","FM:pink diamond",164810,micslayla,"Aug 31, 2022",Sophie,Infatuation,"Oil of Every Pearl's Un - Insides",4:40,AUFF01800036,2018
"Aug 31, 2022","FM:pink diamond",164810,micslayla,"Aug 31, 2022","Michael Jackson","Dirty Diana",Bad,4:41,USSM11204988,2012
"Aug 31, 2022","FM:pink diamond",164810,micslayla,"Aug 31, 2022",Zendaya,Replay,Zendaya,3:29,USHR11334762,2013
"Aug 31, 2022","FM:pink diamond",164810,micslayla,"Aug 31, 2022",Wilco,"Summer Teeth",Summerteeth,3:21,USNO11400974,2014
"Aug 31, 2022","FM:pink diamond",164810,micslayla,"Aug 31, 2022","Built to Spill","Center of the Universe","Keep It Like a Secret",2:44,USWB19801007,1999
"Aug 31, 2022","FM:pink diamond",164810,micslayla,"Aug 31, 2022",Wilco,"Hearts Hard to Find","Cruel Country",3:28,QMKRW2200013,2022
"Aug 31, 2022","FM:pink diamond",164810,micslayla,"Aug 31, 2022",Muna,"Anything But Me",MUNA,3:33,USJ5G2100510,2022
"Aug 31, 2022","FM:pink diamond",164810,micslayla,"Aug 31, 2022","Cocteau Twins",Fotzepolitic,"Heaven Or Las Vegas (Remastered)",3:31,GBAFL9000065,1990
"Aug 31, 2022","FM:pink diamond",164810,micslayla,"Aug 31, 2022","The Strokes","Taken For a Fool",Angles,3:23,USRC11100043,2011
"Aug 31, 2022","FM:pink diamond",164810,micslayla,"Aug 31, 2022","The Cranberries",Sunday,"Everybody Else Is Doing It, So Why Can't We?",3:31,USIR29300081,1993
"Aug 31, 2022","FM:pink diamond",164810,micslayla,"Aug 31, 2022","Fiona Apple","Get Gone","When the Pawn Hits the Conflicts He Thinks Like a King...",4:08,USSM19910361,1999
"Aug 31, 2022","FM:pink diamond",164810,micslayla,"Aug 31, 2022",Beyoncé,"VIRGO'S GROOVE",RENAISSANCE,6:09,,2022
"Aug 31, 2022",FM:Input/Output,164987,Thomas,"Aug 31, 2022","Jane Remover","Royal Blue Walls","Royal Blue Walls - Single",6:02,,2022
"Aug 31, 2022",FM:Input/Output,164987,Thomas,"Aug 31, 2022",Converge,"Hell to Pay","Jane Doe",4:32,US3X50406104,2001
"Aug 31, 2022",FM:Input/Output,164987,Thomas,"Aug 31, 2022",Deafheaven,Sunbather,Sunbather,10:17,USV351372928,2013
"Aug 31, 2022",FM:Input/Output,164987,Thomas,"Aug 31, 2022","Title Fight","Head In the Ceiling Fan","Floral Green",4:00,USA6G1250905,2012
"Aug 31, 2022",DIG:Slackademics,165230,"Jade Brown","Aug 31, 2022","The Strokes",Someday,"Is This It",3:03,USRC10100769,2001
"Aug 31, 2022",DIG:Slackademics,165230,"Jade Brown","Aug 31, 2022","Green Day","When I Come Around",Dookie,2:58,USRE11600557,1994
"Aug 31, 2022",DIG:Slackademics,165230,"Jade Brown","Aug 31, 2022",Crumb,Locket,"Locket - EP",5:18,TCADC1793184,2017
"Aug 31, 2022",DIG:Slackademics,165230,"Jade Brown","Aug 31, 2022",Lorde,"The Love Club","The Love Club EP",3:21,NZUM71200034,2013
"Aug 31, 2022",DIG:Slackademics,165230,"Jade Brown","Aug 31, 2022","Jimmy Eat World","The Middle","Bleed American",2:46,USDW10110256,2001
"Aug 31, 2022",FM:Input/Output,164987,Thomas,"Aug 31, 2022","Brand New",Millstone,"The Devil and God Are Raging Inside Me",4:17,USUM70614448,2006
"Aug 31, 2022",FM:Input/Output,164987,Thomas,"Aug 31, 2022","Cloud Nothings","Wasted Days","Attack On Memory",8:54,US22N1207102,2012
"Aug 31, 2022",FM:Input/Output,164987,Thomas,"Aug 31, 2022",Thursday,"Understanding in a Car Crash (Live)","Full Collapse (Live)",4:31,US3X59405802,2022
